campaign_id,date,channel,campaign_name,country,segment,impressions,clicks,conversions,spend,revenue
CAMP-03710,2026-02-16,display,Right-sized local middleware Display NE,Netherlands,returning,51843,124,2,889.32,223.97
CAMP-04666,2025-12-05,search,Polarized holistic archive Search GE,Germany,returning,10948,707,24,995.67,3018.78
CAMP-04269,2024-10-26,email,Grass-roots value-added product Email NE,Netherlands,vip,18313,3556,104,737.07,13757.42
CAMP-03523,2025-08-04,social,Self-enabling disintermediate Internet solution Social IT,Italy,new,9400,410,16,1646.19,2092.97
CAMP-04135,2025-10-06,search,Pre-emptive multi-state secured line Search SP,Spain,returning,70049,6536,137,1726.64,20134.13
CAMP-03603,2025-11-08,email,Proactive system-worthy methodology Email NE,Netherlands,new,44604,11608,400,959.07,57622.8
CAMP-00714,2024-05-28,search,Customer-focused grid-enabled leverage Search NE,Netherlands,returning,10750,1310,39,1550.1,4771.89
CAMP-04187,2025-09-07,social,Intuitive background help-desk Social FR,France,vip,3979,75,2,1469.49,173.27
CAMP-02215,2025-04-22,email,Sharable dynamic interface Email NE,Netherlands,vip,7365,1904,84,644.2,8048.8
CAMP-02924,2024-06-18,display,Switchable fault-tolerant alliance Display SP,Spain,new,24865,33,0,1666.43,0.0
CAMP-01811,2025-10-30,display,Realigned regional extranet Display GE,Germany,vip,54634,115,4,1020.72,516.78
CAMP-03487,2025-02-07,search,Assimilated user-facing complexity Search SP,Spain,vip,32728,2650,138,2166.69,13044.74
CAMP-03142,2025-01-14,social,Intuitive intermediate parallelism Social NE,Netherlands,new,13776,685,16,1336.09,1581.32
CAMP-01828,2025-02-20,email,Reduced web-enabled Local Area Network Email GE,Germany,vip,22998,4778,89,299.32,12423.49
CAMP-01156,2026-04-16,display,Multi-channeled directional info-mediaries Display GE,Germany,returning,134903,174,7,703.7,569.97
CAMP-01325,2025-10-23,display,Synergized encompassing support Display FR,France,vip,88886,245,6,2119.83,726.06
CAMP-04313,2024-10-09,search,Function-based intangible benchmark Search IT,Italy,returning,27746,3284,73,3899.98,8959.08
CAMP-00511,2025-08-23,email,Synergized multi-tasking leverage Email IT,Italy,new,18954,3894,119,1712.33,11188.35
CAMP-01681,2024-10-20,search,Digitized asynchronous definition Search FR,France,new,10911,1133,24,1157.69,3060.63
CAMP-00500,2024-10-25,display,Cross-platform leadingedge infrastructure Display FR,France,returning,33972,71,2,673.42,247.31
CAMP-04582,2024-06-11,social,Organic intermediate policy Social IT,Italy,new,15272,657,24,3131.05,2122.62
CAMP-01857,2025-02-25,email,Function-based fault-tolerant open architecture Email SP,Spain,returning,4021,903,42,1388.06,3484.46
CAMP-01389,2025-04-15,display,Re-engineered leadingedge capacity Display IT,Italy,returning,20414,29,0,963.94,0.0
CAMP-03720,2024-10-25,email,Organized disintermediate hierarchy Email SP,Spain,returning,7652,1079,41,1169.29,5899.53
CAMP-02387,2025-11-26,display,Balanced bottom-line frame Display GE,Germany,returning,36757,80,2,822.13,227.47
CAMP-03237,2025-12-24,email,Down-sized neutral core Email GE,Germany,new,51399,10045,216,2641.83,23532.73
CAMP-01541,2025-09-07,social,Vision-oriented uniform complexity Social SP,Spain,returning,32792,1342,22,891.53,2198.67
CAMP-01218,2024-05-25,display,Self-enabling solution-oriented installation Display NE,Netherlands,vip,17813,42,0,2816.88,0.0
CAMP-02682,2024-11-17,search,Synergized upward-trending moratorium Search SP,Spain,new,14211,1581,62,437.98,5709.02
CAMP-02994,2024-09-09,social,Triple-buffered asymmetric secured line Social GE,Germany,returning,11201,415,15,400.35,1576.32
CAMP-01192,2025-07-13,email,Upgradable fault-tolerant Local Area Network Email NE,Netherlands,returning,8610,1583,21,878.36,1959.91
CAMP-01543,2025-03-30,search,Configurable methodical alliance Search IT,Italy,vip,21936,2057,59,981.96,7591.67
CAMP-03302,2025-07-18,search,Proactive full-range Graphic Interface Search GE,Germany,vip,31452,2245,39,2113.84,3256.08
CAMP-03325,2026-03-16,display,Seamless dynamic Internet solution Display IT,Italy,returning,95410,170,3,1858.56,295.51
CAMP-02540,2024-08-05,social,Front-line dedicated core Social NE,Netherlands,vip,14524,788,25,885.38,3242.2
CAMP-00954,2025-04-01,email,Self-enabling client-driven ability Email GE,Germany,vip,11182,1612,48,1167.4,5238.3
CAMP-04331,2025-04-15,social,Diverse human-resource budgetary management Social SP,Spain,new,11753,291,5,613.04,701.29
CAMP-00733,2025-07-27,social,Devolved bifurcated hardware Social SP,Spain,returning,8890,230,6,3792.36,655.72
CAMP-01157,2025-03-18,social,Progressive discrete alliance Social NE,Netherlands,new,12778,288,8,2057.65,1160.73
CAMP-03295,2024-06-01,display,Right-sized analyzing info-mediaries Display GE,Germany,vip,37830,56,1,16114.11,129.48
CAMP-02983,2024-09-21,email,User-centric reciprocal toolset Email IT,Italy,returning,8481,1100,38,1249.51,3515.4
CAMP-02157,2025-05-08,search,Monitored motivating Local Area Network Search SP,Spain,new,12142,1485,33,958.91,2899.35
CAMP-01063,2026-03-28,email,Integrated zero tolerance emulation Email NE,Netherlands,new,7810,1434,57,1481.8,7143.6
CAMP-02617,2025-01-19,display,Polarized bi-directional workforce Display IT,Italy,vip,27082,48,1,1365.27,142.47
CAMP-01168,2025-11-06,email,Enterprise-wide empowering concept Email GE,Germany,vip,15194,2394,92,1200.79,8148.78
CAMP-03223,2025-12-22,search,Ameliorated non-volatile workforce Search GE,Germany,returning,31844,1104,21,1766.85,2466.27
CAMP-03637,2025-01-29,email,Polarized holistic core Email GE,,new,4938,363,11,1477.06,1070.69
CAMP-02939,2025-12-11,display,Robust real-time access Display IT,Italy,returning,14718,50,1,1228.03,87.45
CAMP-04492,2024-07-27,email,Enterprise-wide web-enabled encryption Email NE,Netherlands,new,19761,4536,79,2117.07,10707.28
CAMP-03141,2025-09-21,search,Team-oriented directional circuit Search SP,Spain,vip,30626,2261,81,899.97,7460.74
CAMP-00144,2024-11-13,search,Expanded client-server neural-net Search GE,Germany,vip,27431,2043,77,,10772.2
CAMP-03578,2025-10-22,display,Grass-roots radical benchmark Display NE,Netherlands,vip,4369,7,0,2365.27,0.0
CAMP-02783,2024-09-13,display,Stand-alone eco-centric groupware Display SP,Spain,returning,15658,22,0,690.12,0.0
CAMP-00718,2025-03-30,search,Multi-channeled dedicated superstructure Search SP,Spain,new,23609,1811,59,244.91,6716.01
CAMP-01820,2026-03-17,search,Seamless zero tolerance collaboration Search FR,France,returning,21605,1521,29,435.18,3574.62
CAMP-02503,2025-03-23,email,Organic bi-directional alliance Email IT,Italy,returning,21132,4179,167,830.68,21515.35
CAMP-04361,2026-04-07,email,User-friendly explicit parallelism Email NE,Netherlands,returning,15014,2108,71,1757.52,7576.03
CAMP-04172,2025-07-06,social,Virtual asynchronous complexity Social SP,Spain,new,10078,567,13,1181.87,1937.05
CAMP-00396,2025-03-16,display,Devolved fault-tolerant knowledge user Display SP,Spain,new,15085,26,0,886.26,0.0
CAMP-04886,2025-11-11,display,Proactive reciprocal project Display SP,Spain,new,21465,60,1,1311.41,129.18
CAMP-04493,2025-04-06,social,Face-to-face needs-based productivity Social GE,Germany,vip,5951,235,6,1757.25,773.52
CAMP-01366,2025-01-02,social,Focused tertiary data-warehouse Social IT,Italy,new,19001,752,28,1564.83,2304.34
CAMP-04604,2024-10-29,search,Configurable dedicated middleware Search NE,Netherlands,returning,10155,588,18,1463.67,1919.65
CAMP-00596,2025-04-25,search,Seamless system-worthy installation Search FR,France,new,46025,4096,178,,16134.53
CAMP-03953,2024-06-22,email,Front-line solution-oriented hub Email IT,Italy,vip,8038,1430,33,1243.41,3045.1
CAMP-02915,2025-09-03,email,Networked non-volatile standardization Email IT,Italy,vip,7305,1083,46,688.63,3931.1
CAMP-02327,2025-11-20,search,Networked scalable Local Area Network Search FR,France,new,7861,964,33,1069.13,3324.12
CAMP-03767,2025-06-26,email,Public-key demand-driven neural-net Email NE,Netherlands,new,23273,4904,153,987.1,14942.91
CAMP-03441,2025-03-30,search,Multi-layered human-resource open system Search FR,France,returning,23589,2417,18,461.34,2413.35
CAMP-03852,2024-10-22,email,Optimized attitude-oriented initiative Email SP,Spain,returning,44816,11871,334,1371.39,33239.2
CAMP-04133,2025-02-20,display,Virtual didactic neural-net Display SP,,new,66880,136,2,1887.2,289.98
CAMP-04930,2025-10-09,social,Profit-focused multi-state database Social GE,Germany,new,30719,974,31,586.55,3077.73
CAMP-02144,2024-11-24,search,Pre-emptive multimedia protocol Search NE,Netherlands,new,68198,5511,135,1159.22,16344.83
CAMP-01572,2025-10-24,display,Fundamental disintermediate open system Display IT,Italy,vip,35369,59,2,2415.19,275.74
CAMP-04080,2026-04-12,search,Optimized clear-thinking Internet solution Search NE,Netherlands,new,83016,4103,94,367.67,7864.53
CAMP-01123,2025-09-03,search,Progressive regional firmware Search GE,Germany,new,17553,2113,81,1112.0,11606.32
CAMP-02787,2025-02-10,display,Re-engineered user-facing middleware Display GE,,new,41402,90,1,1281.33,100.4
CAMP-02968,2025-02-04,email,Innovative zero-defect policy Email IT,Italy,vip,2924,375,8,494.86,702.19
CAMP-02505,2025-04-30,display,Future-proofed discrete system engine Display FR,France,new,12128,35,1,1300.31,95.98
CAMP-03466,2025-10-18,email,Optional hybrid array Email NE,Netherlands,returning,7068,1881,73,584.56,10584.47
CAMP-00676,2025-04-13,display,Function-based scalable array Display SP,Spain,vip,16347,42,2,1270.15,286.04
CAMP-02809,2025-01-17,social,Programmable upward-trending intranet Social FR,France,new,32679,1160,26,1676.01,3201.45
CAMP-03349,2024-08-18,search,Down-sized homogeneous matrices Search NE,Netherlands,new,37222,5190,91,1505.62,12337.39
CAMP-00729,2024-06-09,display,Visionary directional circuit Display FR,,vip,47022,92,3,796.19,310.18
CAMP-00413,2025-05-10,search,Assimilated dedicated capacity Search FR,France,new,21996,2214,87,1491.97,8754.23
CAMP-03147,2024-10-19,search,Adaptive modular secured line Search FR,France,returning,48387,5938,146,1745.46,20911.94
CAMP-01517,2024-10-06,social,Profit-focused explicit matrices Social IT,Italy,vip,25171,938,41,718.85,4645.95
CAMP-00826,2024-11-13,email,Synergized fault-tolerant core Email FR,France,new,20172,3539,117,1214.28,13680.95
CAMP-03268,2026-03-20,display,Persevering value-added access Display GE,Germany,returning,69753,166,6,612.14,821.08
CAMP-03975,2026-03-11,display,Public-key asymmetric projection Display GE,Germany,vip,25104,56,2,771.92,174.94
CAMP-00617,2024-08-18,search,Cross-platform 3rdgeneration superstructure Search SP,Spain,vip,23785,1299,54,938.88,4773.19
CAMP-00115,2025-04-05,social,Switchable empowering knowledgebase Social SP,Spain,returning,2368,72,2,970.85,276.29
CAMP-00418,2025-07-26,email,Multi-tiered needs-based methodology Email IT,Italy,vip,36994,6665,188,1152.29,15999.39
CAMP-03070,2025-09-23,email,De-engineered executive service-desk Email GE,Germany,new,7856,1972,50,1887.85,6456.81
CAMP-01626,2025-11-15,email,User-centric dynamic forecast Email GE,Germany,returning,18333,1989,87,669.55,10338.77
CAMP-01502,2024-12-09,search,Synergized multimedia Graphic Interface Search FR,France,new,40669,4886,189,706.18,22425.9
CAMP-04186,2025-05-22,display,Mandatory fresh-thinking software Display SP,Spain,new,10003,22,0,1795.47,0.0
CAMP-02897,2025-10-17,search,User-centric neutral extranet Search GE,Germany,new,21940,1938,92,3287.02,11754.98
CAMP-04719,2025-12-05,social,Upgradable fresh-thinking hierarchy Social SP,Spain,new,17379,786,8,1122.42,867.05
CAMP-02083,2025-09-07,search,Multi-layered background workforce Search IT,Italy,returning,21103,1533,36,1171.75,3729.06
CAMP-00754,2025-02-20,email,Configurable mobile database Email SP,Spain,returning,7455,1084,33,1147.63,3495.24
CAMP-02547,2026-01-13,social,Synergized value-added benchmark Social IT,Italy,returning,7188,220,2,1214.35,181.58
CAMP-03970,2025-09-12,display,Integrated local throughput Display IT,Italy,new,5364,12,0,807.65,0.0
CAMP-03374,2025-05-04,email,Networked logistical matrices Email SP,,vip,5727,596,24,602.82,2191.56
CAMP-04108,2025-09-20,search,Switchable solution-oriented help-desk Search NE,Netherlands,new,94350,5493,176,1619.27,25806.65
CAMP-02445,2025-03-24,social,Centralized needs-based project Social GE,Germany,new,13428,362,3,1696.42,255.05
CAMP-04381,2025-09-28,social,Intuitive solution-oriented frame Social IT,Italy,new,25087,559,30,2240.67,2565.54
CAMP-01067,2026-02-04,display,Seamless explicit solution Display IT,Italy,new,12034,20,0,1051.76,0.0
CAMP-03914,2024-08-25,email,Mandatory bifurcated firmware Email IT,Italy,vip,18282,3706,145,392.97,13010.17
CAMP-03499,2024-06-05,email,Reverse-engineered reciprocal firmware Email GE,Germany,returning,26609,2791,89,2265.28,8325.07
CAMP-02739,2024-07-03,email,Up-sized eco-centric website Email FR,France,vip,23159,4905,155,2634.39,18672.83
CAMP-04001,2025-08-12,search,Multi-tiered global project Search NE,Netherlands,vip,24055,3066,116,3224.48,10682.58
CAMP-01569,2025-08-20,email,Fully-configurable client-driven project Email NE,Netherlands,returning,12693,1742,69,860.89,7540.79
CAMP-02428,2025-05-21,search,Virtual composite customer loyalty Search SP,Spain,returning,109149,8953,423,755.22,46708.58
CAMP-03747,2025-04-12,search,Synchronized static policy Search GE,Germany,new,13859,755,23,614.3,3069.47
CAMP-04687,2025-09-30,search,Grass-roots value-added methodology Search NE,Netherlands,vip,12909,980,50,810.29,6130.07
CAMP-01688,2025-09-18,display,Triple-buffered human-resource functionalities Display GE,Germany,returning,35259,58,0,651.22,0.0
CAMP-00852,2025-06-06,social,Upgradable actuating software Social FR,France,vip,10356,420,12,809.96,1645.99
CAMP-03547,2024-08-24,search,Proactive dedicated website Search NE,Netherlands,new,37238,3035,98,767.98,12277.92
CAMP-00896,2024-08-16,email,De-engineered mobile frame Email SP,Spain,returning,10223,1464,33,729.35,3589.74
CAMP-04593,2024-09-12,social,Intuitive exuding protocol Social NE,Netherlands,vip,8869,396,14,603.76,1953.42
CAMP-00336,2025-08-19,social,Centralized next generation moratorium Social FR,France,returning,10380,478,15,,2010.61
CAMP-02840,2025-03-10,search,Synergistic interactive migration Search SP,Spain,returning,71529,6119,82,466.79,6580.37
CAMP-03088,2025-03-31,email,Mandatory multi-state ability Email IT,Italy,new,13231,1822,50,879.91,4440.92
CAMP-04612,2025-04-16,display,Customizable actuating complexity Display IT,Italy,vip,21297,17,0,1737.03,0.0
CAMP-01349,2025-07-26,search,Synergized grid-enabled customer loyalty Search IT,Italy,vip,50101,5596,173,,22350.16
CAMP-01016,2025-06-27,search,Right-sized next generation access Search SP,Spain,returning,57948,5489,123,855.24,11093.86
CAMP-02817,2025-02-28,social,De-engineered bandwidth-monitored initiative Social SP,Spain,returning,13844,582,6,876.96,573.37
CAMP-01632,2026-02-15,search,Sharable well-modulated framework Search NE,Netherlands,new,86576,6216,124,4089.43,18065.9
CAMP-02490,2025-07-15,display,Re-engineered solution-oriented solution Display NE,Netherlands,returning,4297,10,0,476.29,0.0
CAMP-03731,2025-06-14,search,De-engineered empowering system engine Search SP,Spain,new,3306,262,9,1991.63,926.98
CAMP-03252,2025-06-30,email,User-friendly exuding forecast Email FR,France,returning,1503,351,6,1828.26,616.41
CAMP-04682,2026-03-14,email,Total non-volatile hierarchy Email IT,Italy,new,29181,4637,138,1799.95,18083.13
CAMP-02071,2026-05-01,display,Function-based clear-thinking leverage Display IT,Italy,new,23064,71,3,3290.21,298.25
CAMP-04453,2025-12-25,social,Synergized hybrid policy Social GE,Germany,returning,10564,261,1,624.26,112.44
CAMP-04933,2024-10-17,display,Realigned maximized intranet Display IT,Italy,returning,55438,106,3,1548.18,241.85
CAMP-01636,2025-02-21,social,Persevering 4thgeneration project Social NE,Netherlands,new,5515,284,6,539.32,593.31
CAMP-04647,2025-10-07,search,Synergized global superstructure Search FR,France,returning,10980,578,20,546.21,2349.73
CAMP-02480,2025-07-18,display,Multi-layered contextually-based approach Display NE,Netherlands,vip,17075,24,0,1841.43,0.0
CAMP-02266,2024-12-09,email,Compatible multimedia complexity Email NE,Netherlands,new,60991,10432,306,1046.84,29774.48
CAMP-02960,2025-05-08,display,Assimilated next generation architecture Display FR,France,new,57416,130,3,3340.24,371.43
CAMP-04781,2025-07-27,display,Optional directional throughput Display SP,Spain,vip,17922,15,0,1656.83,0.0
CAMP-03060,2026-05-10,email,Integrated homogeneous collaboration Email SP,Spain,new,33137,5830,190,1276.14,25885.53
CAMP-02142,2024-08-23,email,Optimized dynamic artificial intelligence Email GE,Germany,returning,56167,7524,205,2298.48,25600.06
CAMP-03119,2026-01-30,email,Optional mission-critical methodology Email FR,France,vip,10603,2798,109,2183.12,9752.82
CAMP-04774,2025-04-09,email,Grass-roots needs-based workforce Email FR,France,vip,10843,1919,66,459.86,9724.18
CAMP-04046,2025-08-28,display,Synergized zero administration moratorium Display NE,Netherlands,vip,35590,68,1,1646.25,86.52
CAMP-03357,2025-07-08,social,Vision-oriented didactic framework Social GE,Germany,returning,6256,255,6,984.29,891.46
CAMP-02745,2026-04-25,display,Seamless uniform database Display NE,Netherlands,returning,83743,339,10,499.18,1362.5
